"filename", "language", "PHP", "JavaScript", "Markdown", "JSON", "XML", "SCSS", "PostCSS", "vue", "comment", "blank", "total"
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_nav.scss", "SCSS", 0, 0, 0, 0, 0, 96, 0, 0, 20, 24, 140
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_navbar.scss", "SCSS", 0, 0, 0, 0, 0, 204, 0, 0, 47, 56, 307
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_offcanvas.scss", "SCSS", 0, 0, 0, 0, 0, 68, 0, 0, 0, 10, 78
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 51, 0, 0, 3, 11, 65
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_popover.scss", "SCSS", 0, 0, 0, 0, 0, 134, 0, 0, 5, 20, 159
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_progress.scss", "SCSS", 0, 0, 0, 0, 0, 39, 0, 0, 3, 7, 49
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_reboot.scss", "SCSS", 0, 0, 0, 0, 0, 334, 0, 0, 146, 142, 622
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_root.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 3, 3, 17
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_spinners.scss", "SCSS", 0, 0, 0, 0, 0, 49, 0, 0, 12, 9, 70
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_tables.scss", "SCSS", 0, 0, 0, 0, 0, 78, 0, 0, 43, 30, 151
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_toasts.scss", "SCSS", 0, 0, 0, 0, 0, 44, 0, 0, 0, 8, 52
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_tooltip.scss", "SCSS", 0, 0, 0, 0, 0, 93, 0, 0, 5, 18, 116
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_transitions.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 2, 4, 22
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_type.scss", "SCSS", 0, 0, 0, 0, 0, 67, 0, 0, 16, 22, 105
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_utilities.scss", "SCSS", 0, 0, 0, 0, 0, 551, 0, 0, 41, 3, 595
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 955, 0, 0, 231, 279, 1465
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\bootstrap-grid.scss", "SCSS", 0, 0, 0, 0, 0, 50, 0, 0, 8, 8, 66
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\bootstrap-reboot.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 0, 8, 2, 16
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\bootstrap-utilities.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 0, 9, 4, 19
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\bootstrap.scss", "SCSS", 0, 0, 0, 0, 0, 36, 0, 0, 12, 5, 53
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_floating-labels.scss", "SCSS", 0, 0, 0, 0, 0, 51, 0, 0, 4, 7, 62
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_form-check.scss", "SCSS", 0, 0, 0, 0, 0, 119, 0, 0, 9, 25, 153
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_form-control.scss", "SCSS", 0, 0, 0, 0, 0, 156, 0, 0, 33, 31, 220
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_form-range.scss", "SCSS", 0, 0, 0, 0, 0, 71, 0, 0, 7, 14, 92
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_form-select.scss", "SCSS", 0, 0, 0, 0, 0, 54, 0, 0, 6, 8, 68
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_form-text.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 3, 2, 12
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_input-group.scss", "SCSS", 0, 0, 0, 0, 0, 81, 0, 0, 21, 20, 122
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_labels.scss", "SCSS", 0, 0, 0, 0, 0, 27, 0, 0, 5, 5, 37
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\forms\_validation.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 0, 8, 2, 13
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\helpers\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\helpers\_colored-links.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 0, 2, 13
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\helpers\_position.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 2, 5, 31
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\helpers\_ratio.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 0, 1, 5, 27
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\helpers\_stretched-link.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 3, 2, 16
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\helpers\_text-truncation.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 0, 3, 2, 8
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\helpers\_visually-hidden.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 3, 2, 9
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_alert.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 0, 2, 2, 12
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_border-radius.scss", "SCSS", 0, 0, 0, 0, 0, 63, 0, 0, 5, 11, 79
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_box-shadow.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_breakpoints.scss", "SCSS", 0, 0, 0, 0, 0, 73, 0, 0, 44, 11, 128
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 104, 0, 0, 16, 14, 134
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_caret.scss", "SCSS", 0, 0, 0, 0, 0, 55, 0, 0, 2, 8, 65
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 2, 1, 10
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_color-scheme.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 2, 1, 8
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_container.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 1, 2, 10
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_deprecate.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 5, 1, 11
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 116, 0, 0, 5, 17, 138
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_gradients.scss", "SCSS", 0, 0, 0, 0, 0, 27, 0, 0, 11, 10, 48
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_grid.scss", "SCSS", 0, 0, 0, 0, 0, 88, 0, 0, 21, 17, 126
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_image.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 9, 4, 17
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_list-group.scss", "SCSS", 0, 0, 0, 0, 0, 18, 0, 0, 3, 4, 25
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_lists.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 8
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 4, 4, 32
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_reset-text.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_resize.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 1, 2, 7
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_table-variants.scss", "SCSS", 0, 0, 0, 0, 0, 17, 0, 0, 2, 3, 22
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_text-truncate.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 2, 2, 9
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_transition.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 0, 1, 4, 27
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_utilities.scss", "SCSS", 0, 0, 0, 0, 0, 45, 0, 0, 11, 13, 69
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\mixins\_visually-hidden.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 9, 5, 30
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\utilities\_api.scss", "SCSS", 0, 0, 0, 0, 0, 29, 0, 0, 12, 7, 48
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\scss\bootstrap\scss\vendor\_rfs.scss", "SCSS", 0, 0, 0, 0, 0, 202, 0, 0, 52, 59, 313
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\admin_users\analytics.blade.php", "PHP", 82, 0, 0, 0, 0, 0, 0, 0, 6, 10, 98
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\admin_users\create.blade.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\admin_users\edit.blade.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\admin_users\form.blade.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\admin_users\index.blade.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 0, 0, 5, 55
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\auth\login.blade.php", "PHP", 162, 0, 0, 0, 0, 0, 0, 0, 4, 26, 192
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\auth\passwords\confirm.blade.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 9, 50
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\auth\passwords\email.blade.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 8, 48
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\auth\passwords\reset.blade.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\auth\register.blade.php", "PHP", 180, 0, 0, 0, 0, 0, 0, 0, 1, 34, 215
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\auth\verify.blade.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\brands\create.blade.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 0, 0, 8, 59
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\brands\index.blade.php", "PHP", 74, 0, 0, 0, 0, 0, 0, 0, 2, 8, 84
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\brands\show.blade.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 4, 60
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\brands\show2.blade.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\cars\create.blade.php", "PHP", 93, 0, 0, 0, 0, 0, 0, 0, 0, 13, 106
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\cars\index.blade.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 0, 6, 9, 100
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\cars\my_liked.blade.php", "PHP", 78, 0, 0, 0, 0, 0, 0, 0, 2, 11, 91
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\cars\show.blade.php", "PHP", 146, 0, 0, 0, 0, 0, 0, 0, 0, 19, 165
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\home.blade.php", "PHP", 299, 0, 0, 0, 0, 0, 0, 0, 0, 26, 325
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\layouts\app.blade.php", "PHP", 384, 0, 0, 0, 0, 0, 0, 0, 7, 62, 453
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\mypage.blade.php", "PHP", 102, 0, 0, 0, 0, 0, 0, 0, 5, 15, 122
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\policies.blade.php", "PHP", 96, 0, 0, 0, 0, 0, 0, 0, 0, 17, 113
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\recommended.blade.php", "PHP", 99, 0, 0, 0, 0, 0, 0, 0, 6, 14, 119
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\reservations\calendar.blade.php", "PHP", 98, 0, 0, 0, 0, 0, 0, 0, 1, 15, 114
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\reservations\create.blade.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 0, 0, 11, 53
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\reservations\index.blade.php", "PHP", 143, 0, 0, 0, 0, 0, 0, 0, 0, 9, 152
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\reservations\show.blade.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\resources\views\welcome.blade.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 13, 48
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\routes\console.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\routes\web.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 2, 24, 73
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\tailwind.config.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 1, 2, 21
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\tests\Feature\ExampleTest.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\tests\TestCase.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\tests\Unit\ExampleTest.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 3, 4, 17
"c:\Users\HP i5\OneDrive\Desktop\Project\ProjectWeb\vite.config.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 2, 29
"Total", "-", 4389, 5072, 48, 11772, 31, 11798, 2184, 42, 4807, 5071, 45214
